PAIS,ANO,SUBCATEGORIA.DEWEY,GRUPO_EDITORIAL_COMPLETO,CANTIDAD_REGISTROS
COLOMBIA,2018,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,TALLER DE EDICION-ROCCA S.A.,3.0
COLOMBIA,2018,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,TRAGALUZ EDITORES S.A.S.,2.0
COLOMBIA,2018,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,UNIVERSIDAD DE LOS ANDES,4.0
COLOMBIA,2018,890 - LITERATURAS DE OTRAS LENGUAS,TALLER DE EDICION-ROCCA S.A.,1.0
COLOMBIA,2019,800 - LITERATURA Y RETÓRICA: GENERAL,BIBLIOTECA NACIONAL DE COLOMBIA,2.0
COLOMBIA,2019,800 - LITERATURA Y RETÓRICA: GENERAL,CATAPLUM LIBROS SAS,1.0
COLOMBIA,2019,800 - LITERATURA Y RETÓRICA: GENERAL,EDUCACTIVA,9.0
COLOMBIA,2019,800 - LITERATURA Y RETÓRICA: GENERAL,INTERMEDIO EDITORES S.A.S,3.0
COLOMBIA,2019,800 - LITERATURA Y RETÓRICA: GENERAL,LUABOOKS S A S,1.0
COLOMBIA,2019,800 - LITERATURA Y RETÓRICA: GENERAL,PANAMERICANA LIBRERIA Y PAPELERIA,2.0
COLOMBIA,2019,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,1.0
COLOMBIA,2019,800 - LITERATURA Y RETÓRICA: GENERAL,RICHMOND PUBLISHING,1.0
COLOMBIA,2019,800 - LITERATURA Y RETÓRICA: GENERAL,UNIVERSIDAD SANTIAGO DE CALI,2.0
COLOMBIA,2019,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDICIONES FONDO DE CULTURA ECONOMICA S.A.S.,1.0
COLOMBIA,2019,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDICIONES VESTIGIO SAS,1.0
COLOMBIA,2019,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORIAL CABALLITO DE ACERO SAS,1.0
COLOMBIA,2019,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDUCACTIVA,2.0
COLOMBIA,2019,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,GRUPO PLANETA,1.0
COLOMBIA,2019,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,INSTITUTO DISTRITAL DE LAS ARTES,2.0
COLOMBIA,2019,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,INTERMEDIO EDITORES S.A.S,2.0
COLOMBIA,2019,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,TALLER DE EDICION-ROCCA S.A.,1.0
COLOMBIA,2019,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,TRAGALUZ EDITORES S.A.S.,1.0
COLOMBIA,2019,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,UNIVERSIDAD DE LOS ANDES,1.0
COLOMBIA,2019,890 - LITERATURAS DE OTRAS LENGUAS,UNIVERSIDAD DE LOS ANDES,3.0
COLOMBIA,2020,800 - LITERATURA Y RETÓRICA: GENERAL,CANGREJO EDITORES LTDA.,1.0
COLOMBIA,2020,800 - LITERATURA Y RETÓRICA: GENERAL,CATAPLUM LIBROS SAS,1.0
COLOMBIA,2020,800 - LITERATURA Y RETÓRICA: GENERAL,EDUCACTIVA,4.0
COLOMBIA,2020,800 - LITERATURA Y RETÓRICA: GENERAL,LUABOOKS S A S,1.0
COLOMBIA,2020,800 - LITERATURA Y RETÓRICA: GENERAL,PANAMERICANA LIBRERIA Y PAPELERIA,5.0
COLOMBIA,2020,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,1.0
COLOMBIA,2020,800 - LITERATURA Y RETÓRICA: GENERAL,PONTIFICIA UNIVERSIDAD JAVERIANA,2.0
COLOMBIA,2020,800 - LITERATURA Y RETÓRICA: GENERAL,UNIEDICIONES LTDA,1.0
COLOMBIA,2020,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDICIONES VESTIGIO SAS,2.0
COLOMBIA,2020,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,GRUPO PLANETA,2.0
COLOMBIA,2020,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PANAMERICANA LIBRERIA Y PAPELERIA,2.0
COLOMBIA,2020,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,UNIVERSIDAD DE LOS ANDES,2.0
COLOMBIA,2020,890 - LITERATURAS DE OTRAS LENGUAS,"PEREZ BANQUET, AMAURY SEGUNDO / EDITORIAL TORCAZA",1.0
COLOMBIA,2021,800 - LITERATURA Y RETÓRICA: GENERAL,COOPERATIVA EDITORIAL MAGISTERIO,1.0
COLOMBIA,2021,800 - LITERATURA Y RETÓRICA: GENERAL,EDICIONES MONSERRATE SAS,2.0
COLOMBIA,2021,800 - LITERATURA Y RETÓRICA: GENERAL,EDUCACTIVA,1.0
COLOMBIA,2021,800 - LITERATURA Y RETÓRICA: GENERAL,FUNDACION CIRCULO ABIERTO,1.0
COLOMBIA,2021,800 - LITERATURA Y RETÓRICA: GENERAL,FUNDACION PLAN,4.0
COLOMBIA,2021,800 - LITERATURA Y RETÓRICA: GENERAL,FUNDACION TEATRO MUSICAL LATINOAMERICANO,1.0
COLOMBIA,2021,800 - LITERATURA Y RETÓRICA: GENERAL,PANAMERICANA LIBRERIA Y PAPELERIA,4.0
COLOMBIA,2021,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,2.0
COLOMBIA,2021,800 - LITERATURA Y RETÓRICA: GENERAL,RICHMOND PUBLISHING,1.0
COLOMBIA,2021,800 - LITERATURA Y RETÓRICA: GENERAL,UNIVERSIDAD DE LOS ANDES,1.0
COLOMBIA,2021,840 - LITERATURA DE LAS LENGUAS ROMANCES,EDICIONES FONDO DE CULTURA ECONOMICA S.A.S.,1.0
COLOMBIA,2021,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COMERCIALIZADORA CONO SUR LTDA,1.0
COLOMBIA,2021,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDICIONES FONDO DE CULTURA ECONOMICA S.A.S.,1.0
COLOMBIA,2021,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORIAL OVEJA NEGRA LTDA.,1.0
COLOMBIA,2021,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,FUNDACION PUNDARIKA,2.0
COLOMBIA,2021,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,GRUPO PLANETA,4.0
COLOMBIA,2021,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PANAMERICANA LIBRERIA Y PAPELERIA,2.0
COLOMBIA,2021,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,TRAGALUZ EDITORES S.A.S.,2.0
COLOMBIA,2021,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,UNIVERSIDAD DE LOS ANDES,3.0
COLOMBIA,2022,800 - LITERATURA Y RETÓRICA: GENERAL,EDITORIAL OCEANO,2.0
COLOMBIA,2022,800 - LITERATURA Y RETÓRICA: GENERAL,EDUCACTIVA,3.0
COLOMBIA,2022,800 - LITERATURA Y RETÓRICA: GENERAL,ENLACE EDITORIAL,10.0
COLOMBIA,2022,800 - LITERATURA Y RETÓRICA: GENERAL,FUNDACION CIRCULO ABIERTO,1.0
COLOMBIA,2022,800 - LITERATURA Y RETÓRICA: GENERAL,PANAMERICANA LIBRERIA Y PAPELERIA,3.0
COLOMBIA,2022,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,4.0
COLOMBIA,2022,800 - LITERATURA Y RETÓRICA: GENERAL,RICHMOND PUBLISHING,8.0
COLOMBIA,2022,840 - LITERATURA DE LAS LENGUAS ROMANCES,EDICIONES FONDO DE CULTURA ECONOMICA S.A.S.,1.0
COLOMBIA,2022,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ACADEMIA EDUCARTE S.A.S,1.0
COLOMBIA,2022,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDICIONES FONDO DE CULTURA ECONOMICA S.A.S.,1.0
COLOMBIA,2022,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDICIONES VESTIGIO SAS,1.0
COLOMBIA,2022,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORIAL OCEANO,1.0
COLOMBIA,2022,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,INSTITUTO DISTRITAL DE LAS ARTES,2.0
COLOMBIA,2022,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,NUEVE EDITORES SAS,1.0
COLOMBIA,2022,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PANAMERICANA LIBRERIA Y PAPELERIA,1.0
COLOMBIA,2022,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,TALLER DE EDICION ROCCA S.A.S.,1.0
COLOMBIA,2022,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,TRAGALUZ EDITORES S.A.S.,2.0
COLOMBIA,2022,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,UNIVERSIDAD DE LOS ANDES,2.0
COLOMBIA,2022,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,UNIVERSIDAD EAFIT,2.0
COLOMBIA,2023,800 - LITERATURA Y RETÓRICA: GENERAL,CANGREJO EDITORES LTDA.,2.0
COLOMBIA,2023,800 - LITERATURA Y RETÓRICA: GENERAL,CATAPLUM LIBROS SAS,1.0
COLOMBIA,2023,800 - LITERATURA Y RETÓRICA: GENERAL,EDUCACTIVA,2.0
COLOMBIA,2023,800 - LITERATURA Y RETÓRICA: GENERAL,ENLACE EDITORIAL,4.0
COLOMBIA,2023,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPO PLANETA,2.0
COLOMBIA,2023,800 - LITERATURA Y RETÓRICA: GENERAL,PANAMERICANA LIBRERIA Y PAPELERIA,1.0
COLOMBIA,2023,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,1.0
COLOMBIA,2023,800 - LITERATURA Y RETÓRICA: GENERAL,RICHMOND PUBLISHING,2.0
COLOMBIA,2023,800 - LITERATURA Y RETÓRICA: GENERAL,SAGA LIBROS SAS,1.0
COLOMBIA,2023,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CLU EDITORES,1.0
COLOMBIA,2023,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,GRUPO EDITORIAL IBANEZ S.A.S,1.0
COLOMBIA,2023,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,GRUPO PLANETA,2.0
COLOMBIA,2023,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,"ORDONEZ ARBOLEDA, FREDY/EDICIONES MILSERIFAS",1.0
COLOMBIA,2023,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PANAMERICANA LIBRERIA Y PAPELERIA,1.0
COLOMBIA,2023,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,TRAGALUZ EDITORES S.A.S.,1.0
COLOMBIA,2023,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,UNIVERSIDAD DE LOS ANDES,2.0
COLOMBIA,2024,800 - LITERATURA Y RETÓRICA: GENERAL,ANIMAL EXTINTO EDITORIAL SAS,1.0
COLOMBIA,2024,800 - LITERATURA Y RETÓRICA: GENERAL,BABEL LIBROS S.A.S.,1.0
COLOMBIA,2024,800 - LITERATURA Y RETÓRICA: GENERAL,EDUCACTIVA,2.0
COLOMBIA,2024,800 - LITERATURA Y RETÓRICA: GENERAL,FUNDACION CIRCULO ABIERTO,1.0
COLOMBIA,2024,800 - LITERATURA Y RETÓRICA: GENERAL,INSTITUTO DISTRITAL DE LAS ARTES,2.0
COLOMBIA,2024,800 - LITERATURA Y RETÓRICA: GENERAL,PENGUIN RANDOM HOUSE,3.0
COLOMBIA,2024,800 - LITERATURA Y RETÓRICA: GENERAL,RICHMOND PUBLISHING,4.0
COLOMBIA,2024,800 - LITERATURA Y RETÓRICA: GENERAL,SUSAETA EDICIONES S.A.,1.0
COLOMBIA,2024,800 - LITERATURA Y RETÓRICA: GENERAL,TRAGALUZ EDITORES S.A.S.,1.0
COLOMBIA,2024,800 - LITERATURA Y RETÓRICA: GENERAL,UNIVERSIDAD COOPERATIVA DE COLOMBIA,2.0
COLOMBIA,2024,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDICIONES FONDO DE CULTURA ECONOMICA S.A.S.,4.0
COLOMBIA,2024,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDICIONES VESTIGIO SAS,2.0
COLOMBIA,2024,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,FAVILA EDITORIAL SAS,1.0
COLOMBIA,2024,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,GRUPO PLANETA,2.0
COLOMBIA,2024,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,MO EDICIONES SAS,1.0
COLOMBIA,2024,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,NEFANDO. EMPRESA ASOCIATIVA DE TRABAJO,2.0
COLOMBIA,2024,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PANAMERICANA LIBRERIA Y PAPELERIA,1.0
COLOMBIA,2024,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,TRAGALUZ EDITORES S.A.S.,2.0
COLOMBIA,2024,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,UNIVERSIDAD DE LOS ANDES,2.0
COLOMBIA,2024,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,"VARGAS TOVAR, CATALINA",1.0
COLOMBIA,2024,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,YARUMO LIBROS,2.0
COSTA RICA,2015,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDICIONES LANZALLAMAS S.A.,1.0
COSTA RICA,2016,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORIAL COSTA RICA,1.0
COSTA RICA,2018,800 - LITERATURA Y RETÓRICA: GENERAL,GRAFIKA PALO S.A.,1.0
COSTA RICA,2022,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ESTUDIO G DISENO EDITORIAL S.A.,1.0
CUBA,2012,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDICIONES HOLGUIN,1.0
CUBA,2014,800 - LITERATURA Y RETÓRICA: GENERAL,COLECCION SUR,2.0
CUBA,2014,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORIAL JOSE MARTI,1.0
CUBA,2014,890 - LITERATURAS DE OTRAS LENGUAS,EDITORIAL JOSE MARTI,1.0
CUBA,2016,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,FONDO EDITORIAL CASA DE LAS AMERICAS,12.0
CUBA,2017,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COLECCION SUR,1.0
CUBA,2019,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORIAL CAMINOS,1.0
CUBA,2019,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,FONDO EDITORIAL CASA DE LAS AMERICAS,1.0
CUBA,2020,800 - LITERATURA Y RETÓRICA: GENERAL,FONDO EDITORIAL CASA DE LAS AMERICAS,1.0
CUBA,2021,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORIAL CAMINOS,2.0
CUBA,2022,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COLECCION SUR,1.0
CUBA,2023,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,FONDO EDITORIAL CASA DE LAS AMERICAS,1.0
CUBA,2024,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CUBALITERARIA,2.0
CUBA,2024,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDICIONES HOLGUIN,1.0
CUBA,2024,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORIAL ARTE Y LITERATURA,2.0
ECUADOR,2011,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CORPORACION EUGENIO ESPEJO POR EL LIBRO Y LA CULTURA,1.0
ECUADOR,2011,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PARADISO EDITORES,2.0
ECUADOR,2017,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,SECTOR PUBLICO GUBERNAMENTAL,1.0
ECUADOR,2021,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,OQUENDO JAVIER - EL ANGEL EDITOR,1.0
GUATEMALA,2019,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,LUIS ALBERTO MENDEZ SALINAS,1.0
GUATEMALA,2024,800 - LITERATURA Y RETÓRICA: GENERAL,GARE DE CREACION,1.0
MÉXICO,2010,800 - LITERATURA Y RETÓRICA: GENERAL,FONDO DE CULTURA ECONOMICA MEXICO,1.0
MÉXICO,2010,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPO SM,1.0
MÉXICO,2010,800 - LITERATURA Y RETÓRICA: GENERAL,SANTILLANA EDICIONES GENERALES,1.0
MÉXICO,2010,800 - LITERATURA Y RETÓRICA: GENERAL,UNIVERSIDAD AUTONOMA DE NUEVO LEON,2.0
MÉXICO,2010,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,AZAFRAN Y CINABRIO,1.0
MÉXICO,2010,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CASA ALDO MANUZIO,1.0
MÉXICO,2010,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORIAL ALMADIA,1.0
MÉXICO,2010,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORIAL VERDEHALAGO,1.0
MÉXICO,2010,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,FONDO DE CULTURA ECONOMICA MEXICO,1.0
MÉXICO,2010,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,GRUPO EDITORIAL PATRIA,1.0
MÉXICO,2010,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,INSTITUTO LITERARIO DE VERACRUZ,1.0
MÉXICO,2010,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,LA CABRA EDICIONES,1.0
MÉXICO,2010,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,"NEXOS-SOCIEDAD, CIENCIA Y LITERATURA",3.0
MÉXICO,2010,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,SANTILLANA EDICIONES GENERALES,3.0
MÉXICO,2010,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,UNIVERSIDAD AUTONOMA METROPOLITANA,1.0
MÉXICO,2010,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1.0
MÉXICO,2010,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,VERGARA & RIBA EDITORAS,2.0
MÉXICO,2011,800 - LITERATURA Y RETÓRICA: GENERAL,INTERNATIONAL BECAN,2.0
MÉXICO,2011,800 - LITERATURA Y RETÓRICA: GENERAL,SANTILLANA EDICIONES GENERALES,13.0
MÉXICO,2011,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORIAL VERDEHALAGO,3.0
MÉXICO,2011,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ELEPHAS,1.0
MÉXICO,2011,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,FONDO DE CULTURA ECONOMICA MEXICO,1.0
MÉXICO,2011,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,LIBROS MAGENTA,1.0
MÉXICO,2011,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,"NEXOS-SOCIEDAD, CIENCIA Y LITERATURA",2.0
MÉXICO,2011,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,SANTILLANA EDICIONES GENERALES,2.0
MÉXICO,2011,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,UNIVERSIDAD JUAREZ DEL ESTADO DE DURANGO,1.0
MÉXICO,2011,890 - LITERATURAS DE OTRAS LENGUAS,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1.0
MÉXICO,2012,800 - LITERATURA Y RETÓRICA: GENERAL,CONSEJO NACIONAL PARA LA CULTURA Y LAS ARTES,2.0
MÉXICO,2012,800 - LITERATURA Y RETÓRICA: GENERAL,EDICIONES CASTILLO,4.0
MÉXICO,2012,800 - LITERATURA Y RETÓRICA: GENERAL,EDITORIAL ALMADIA,1.0
MÉXICO,2012,800 - LITERATURA Y RETÓRICA: GENERAL,FONDO DE CULTURA ECONOMICA MEXICO,2.0
MÉXICO,2012,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPO SM,1.0
MÉXICO,2012,800 - LITERATURA Y RETÓRICA: GENERAL,SANTILLANA EDICIONES GENERALES,3.0
MÉXICO,2012,800 - LITERATURA Y RETÓRICA: GENERAL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,2.0
MÉXICO,2012,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORIAL ALMADIA,1.0
MÉXICO,2012,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ELEPHAS,4.0
MÉXICO,2012,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,FONDO DE CULTURA ECONOMICA MEXICO,4.0
MÉXICO,2012,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,"NEXOS-SOCIEDAD, CIENCIA Y LITERATURA",3.0
MÉXICO,2012,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ROJAS MANCERA PABLO GABRIEL,1.0
MÉXICO,2013,800 - LITERATURA Y RETÓRICA: GENERAL,CALLIS NINOS,1.0
MÉXICO,2013,800 - LITERATURA Y RETÓRICA: GENERAL,EDICIONES CASTILLO,1.0
MÉXICO,2013,800 - LITERATURA Y RETÓRICA: GENERAL,EDICIONES TECOLOTE,1.0
MÉXICO,2013,800 - LITERATURA Y RETÓRICA: GENERAL,FONDO DE CULTURA ECONOMICA MEXICO,9.0
MÉXICO,2013,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPO SANTILLANA,6.0
MÉXICO,2013,800 - LITERATURA Y RETÓRICA: GENERAL,PROGRAMA EDUCATIVO DEL NORTE,2.0
MÉXICO,2013,800 - LITERATURA Y RETÓRICA: GENERAL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,2.0
MÉXICO,2013,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,AGUILAR CARRILLO RICARDO MIGUEL,1.0
MÉXICO,2013,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CASA ALDO MANUZIO,1.0
MÉXICO,2013,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORIAL OCEANO,1.0
MÉXICO,2013,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,FONDO DE CULTURA ECONOMICA MEXICO,4.0
MÉXICO,2013,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,GRUPO SANTILLANA,1.0
MÉXICO,2013,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,LITERATURA Y ALTERNATIVAS EN SERVICIOS EDITORIALES,1.0
MÉXICO,2013,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,"NEXOS-SOCIEDAD, CIENCIA Y LITERATURA",2.0
MÉXICO,2013,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,SANTILLANA EDICIONES GENERALES,2.0
MÉXICO,2013,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1.0
MÉXICO,2013,890 - LITERATURAS DE OTRAS LENGUAS,EDITORIAL ALMADIA,1.0
MÉXICO,2013,890 - LITERATURAS DE OTRAS LENGUAS,UNIVERSIDAD VERACRUZANA,1.0
MÉXICO,2014,800 - LITERATURA Y RETÓRICA: GENERAL,EDICIONES TECOLOTE,1.0
MÉXICO,2014,800 - LITERATURA Y RETÓRICA: GENERAL,FONDO DE CULTURA ECONOMICA MEXICO,1.0
MÉXICO,2014,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPO SANTILLANA,1.0
MÉXICO,2014,800 - LITERATURA Y RETÓRICA: GENERAL,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1.0
MÉXICO,2014,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,AGUILAR CARRILLO RICARDO MIGUEL,3.0
MÉXICO,2014,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CASA ALDO MANUZIO,2.0
MÉXICO,2014,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,COLOFON,1.0
MÉXICO,2014,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORIAL HIPERLIBRO,1.0
MÉXICO,2014,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,EDITORIAL OCEANO,2.0
MÉXICO,2014,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,ELEPHAS,1.0
MÉXICO,2014,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,FONDO DE CULTURA ECONOMICA MEXICO,2.0
MÉXICO,2014,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,"GRANISES, SERVICIOS DE EDICION Y COMUNICACION",1.0
MÉXICO,2014,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,GRUPO EDITORIAL AL GAMAR,1.0
MÉXICO,2014,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,GRUPO SANTILLANA,1.0
MÉXICO,2014,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,"NEXOS-SOCIEDAD, CIENCIA Y LITERATURA",1.0
MÉXICO,2014,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,"OMMATI, MARCOS",1.0
MÉXICO,2014,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,PROMOTORA Y DIFUSORA DE ARTE Y CULTURA LAS ENCANTADAS,1.0
MÉXICO,2014,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,SANTILLANA EDICIONES GENERALES,2.0
MÉXICO,2014,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,1.0
MÉXICO,2014,890 - LITERATURAS DE OTRAS LENGUAS,EDITORIAL ALMADIA,1.0
MÉXICO,2014,890 - LITERATURAS DE OTRAS LENGUAS,ELEFANTA DEL SUR,1.0
MÉXICO,2015,800 - LITERATURA Y RETÓRICA: GENERAL,CELISTIA,1.0
MÉXICO,2015,800 - LITERATURA Y RETÓRICA: GENERAL,COLOFON,1.0
MÉXICO,2015,800 - LITERATURA Y RETÓRICA: GENERAL,CONSEJO NACIONAL PARA LA CULTURA Y LAS ARTES,3.0
MÉXICO,2015,800 - LITERATURA Y RETÓRICA: GENERAL,EDICIONES CASTILLO,3.0
MÉXICO,2015,800 - LITERATURA Y RETÓRICA: GENERAL,EDICIONES EL NARANJO,2.0
MÉXICO,2015,800 - LITERATURA Y RETÓRICA: GENERAL,FONDO DE CULTURA ECONOMICA MEXICO,2.0
MÉXICO,2015,800 - LITERATURA Y RETÓRICA: GENERAL,GRUPO SANTILLANA,1.0
MÉXICO,2015,800 - LITERATURA Y RETÓRICA: GENERAL,UNIVERSIDAD AUTONOMA DE NUEVO LEON,1.0
MÉXICO,2015,800 - LITERATURA Y RETÓRICA: GENERAL,VERGARA & RIBA EDITORAS,5.0
MÉXICO,2015,820 - LITERATURA INGLESA E INGLESA ANTIGUA,EDITORIAL OCEANO,4.0
MÉXICO,2015,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,BONOBOS EDITORES,1.0
MÉXICO,2015,860 - LITERATURAS ESPAÑOLA Y PORTUGUESA,CONSEJO NACIONAL PARA LA CULTURA Y LAS ARTES,1.0
